date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:11%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_57_02_1200x.png?v=1780917472	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_57_02_1200x9de0.png	(from https://www.hexadivinosdelivery.site/)
13:36:12	229635/229635	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:11%20GMT	https://www.hexadivinosdelivery.site/products/combo-familia-5-lanches-5x-coca-cola-5x-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-familia-5-lanches-5x-coca-cola-5x-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:13	1970170/1970170	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jun%202026%2000:47:08%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_57_02_1200x.png?v=1780917472	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_57_02_1200x9de0.png	(from https://www.hexadivinosdelivery.site/)
13:36:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:13%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_48_11_1200x.png?v=1780917423	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_48_11_1200xfd26.png	(from https://www.hexadivinosdelivery.site/)
13:36:14	230024/230024	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:13%20GMT	https://www.hexadivinosdelivery.site/products/2x-combo-crispy-bacon-em-dobro-2x-coca-cola-2x-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/2x-combo-crispy-bacon-em-dobro-2x-coca-cola-2x-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:14	2469628/2469628	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jun%202026%2021:57:42%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_48_11_1200x.png?v=1780917423	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_22_48_11_1200xfd26.png	(from https://www.hexadivinosdelivery.site/)
13:36:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:15%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_09_35_1200x.png?v=1780917487	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_09_35_1200x9545.png	(from https://www.hexadivinosdelivery.site/)
13:36:16	230836/230836	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:15%20GMT	https://www.hexadivinosdelivery.site/products/combo-trio-smash-3x-classic-smash-burguer-500g-fritas-coca-cola-2l	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-trio-smash-3x-classic-smash-burguer-500g-fritas-coca-cola-2l.html	(from https://www.hexadivinosdelivery.site/)
13:36:16	2231748/2231748	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:06%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_09_35_1200x.png?v=1780917487	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_09_35_1200x9545.png	(from https://www.hexadivinosdelivery.site/)
13:36:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:17%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_1200x.png?v=1780917427	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_1200x8b5a.png	(from https://www.hexadivinosdelivery.site/)
13:36:18	229548/229548	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:17%20GMT	https://www.hexadivinosdelivery.site/products/2x-classic-salada-em-dobro-2-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/2x-classic-salada-em-dobro-2-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:18	2630577/2630577	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:07%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_1200x.png?v=1780917427	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_1200x8b5a.png	(from https://www.hexadivinosdelivery.site/)
13:36:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:19%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_06_06_1200x.png?v=1780917548	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_06_06_1200x1bc2.png	(from https://www.hexadivinosdelivery.site/)
13:36:20	231505/231505	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:19%20GMT	https://www.hexadivinosdelivery.site/products/rodizio-em-casa-6x-hamburgueres-500g-de-fritas-500g-nuggets-2x-coca-cola-2l-4-molhos-especiais	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/rodizio-em-casa-6x-hamburgueres-500g-de-fritas-500g-nuggets-2x-coca-cola-2l-4-molhos-especiais.html	(from https://www.hexadivinosdelivery.site/)
13:36:20	2394695/2394695	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:08%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_06_06_1200x.png?v=1780917548	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_06_06_1200x1bc2.png	(from https://www.hexadivinosdelivery.site/)
13:36:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:21%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_08_15_1200x.png?v=1780917494	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_08_15_1200x5398.png	(from https://www.hexadivinosdelivery.site/)
13:36:22	231956/231956	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:21%20GMT	https://www.hexadivinosdelivery.site/products/rodizio-em-casa-6x-hamburgueres-500g-de-fritas-500g-nuggets-2x-coca-cola-2l-4-molhos-especiais-1	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/rodizio-em-casa-6x-hamburgueres-500g-de-fritas-500g-nuggets-2x-coca-cola-2l-4-molhos-especiais-1.html	(from https://www.hexadivinosdelivery.site/)
13:36:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:23%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_20_00.png?v=1780917303&width=3000	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_20_00ef11.png	(from https://www.hexadivinosdelivery.site/)
13:36:24	1077006/1077006	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:09%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_08_15_1200x.png?v=1780917494	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_08_15_1200x5398.png	(from https://www.hexadivinosdelivery.site/)
13:36:25	1986155/1986155	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:10%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_20_00.png?v=1780917303&width=3000	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_20_00ef11.png	(from https://www.hexadivinosdelivery.site/)
13:36:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:26%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_15_17_1200x.png?v=1780917480	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_15_17_1200x11c6.png	(from https://www.hexadivinosdelivery.site/)
13:36:26	231118/231118	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:25%20GMT	https://www.hexadivinosdelivery.site/products/combo-solteiro-1x-classic-chicken-cheese-coca-cola-500g-fritas-500g-de-frango-frito	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-solteiro-1x-classic-chicken-cheese-coca-cola-500g-fritas-500g-de-frango-frito.html	(from https://www.hexadivinosdelivery.site/)
13:36:26	2508575/2508575	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:11%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_15_17_1200x.png?v=1780917480	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_15_17_1200x11c6.png	(from https://www.hexadivinosdelivery.site/)
13:36:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:27%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_11_11_1200x.png?v=1780917525	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_11_11_1200x32a8.png	(from https://www.hexadivinosdelivery.site/)
13:36:28	229701/229701	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:27%20GMT	https://www.hexadivinosdelivery.site/products/combo-classic-cheddar-1-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-classic-cheddar-1-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:29	1946131/1946131	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:12%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_11_11_1200x.png?v=1780917525	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_11_11_1200x32a8.png	(from https://www.hexadivinosdelivery.site/)
13:36:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:30%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_05_04_1200x.png?v=1780917461	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_05_04_1200x4de3.png	(from https://www.hexadivinosdelivery.site/)
13:36:31	229348/229348	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:30%20GMT	https://www.hexadivinosdelivery.site/products/combo-classic-onion-rings-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-classic-onion-rings-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:31	2321340/2321340	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:13%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_05_04_1200x.png?v=1780917461	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_05_04_1200x4de3.png	(from https://www.hexadivinosdelivery.site/)
13:36:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:32%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_c93e3b7f-8304-4a97-8089-ac1655a389b3_1200x.png?v=1780917417	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_c93e3b7f-8304-4a97-8089-ac1655a389b3_1200x4629.png	(from https://www.hexadivinosdelivery.site/)
13:36:34	230496/230496	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:32%20GMT	https://www.hexadivinosdelivery.site/products/1x-classic-salada-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/1x-classic-salada-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:34	2630577/2630577	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:14%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_c93e3b7f-8304-4a97-8089-ac1655a389b3_1200x.png?v=1780917417	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_13_28_c93e3b7f-8304-4a97-8089-ac1655a389b3_1200x4629.png	(from https://www.hexadivinosdelivery.site/)
13:36:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:35%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_01_22_1200x.png?v=1780917465	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_01_22_1200x9ef8.png	(from https://www.hexadivinosdelivery.site/)
13:36:37	229220/229220	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:35%20GMT	https://www.hexadivinosdelivery.site/products/combo-costela-classic-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-costela-classic-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:38	2296860/2296860	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:15%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_01_22_1200x.png?v=1780917465	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_01_22_1200x9ef8.png	(from https://www.hexadivinosdelivery.site/)
13:36:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:39%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_00_02_1200x.png?v=1780917454	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_00_02_1200x0e02.png	(from https://www.hexadivinosdelivery.site/)
13:36:41	229304/229304	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:39%20GMT	https://www.hexadivinosdelivery.site/products/combo-classic-chicken-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/combo-classic-chicken-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:41	2286734/2286734	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:16%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_00_02_1200x.png?v=1780917454	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_00_02_1200x0e02.png	(from https://www.hexadivinosdelivery.site/)
13:36:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:42%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_07_04_1193x.png?v=1780917500	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_07_04_1193x913e.png	(from https://www.hexadivinosdelivery.site/)
13:36:43	229319/229319	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:42%20GMT	https://www.hexadivinosdelivery.site/products/classic-smash-burguer-coca-cola-fritas	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/classic-smash-burguer-coca-cola-fritas.html	(from https://www.hexadivinosdelivery.site/)
13:36:43	2682788/2682788	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:17%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_07_04_1193x.png?v=1780917500	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPTImage28demai.de2026_23_07_04_1193x913e.png	(from https://www.hexadivinosdelivery.site/)
13:36:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:44%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/79b96d1c296265683e3c3f3834cc1527-removebg-preview_500x.png?v=1780917431	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/79b96d1c296265683e3c3f3834cc1527-removebg-preview_500x0abc.png	(from https://www.hexadivinosdelivery.site/)
13:36:44	224284/224284	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:44%20GMT	https://www.hexadivinosdelivery.site/products/acai-completo-300ml	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/acai-completo-300ml.html	(from https://www.hexadivinosdelivery.site/)
13:36:45	185873/185873	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:18%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/79b96d1c296265683e3c3f3834cc1527-removebg-preview_500x.png?v=1780917431	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/79b96d1c296265683e3c3f3834cc1527-removebg-preview_500x0abc.png	(from https://www.hexadivinosdelivery.site/)
13:36:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:46%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/pngtree-delicious-fudgy-brownie-slice-png-image_14307145_360x.png?v=1780917435	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/pngtree-delicious-fudgy-brownie-slice-png-image_14307145_360x28b4.png	(from https://www.hexadivinosdelivery.site/)
13:36:47	224148/224148	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:46%20GMT	https://www.hexadivinosdelivery.site/products/brownie-de-chocolate	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/brownie-de-chocolate.html	(from https://www.hexadivinosdelivery.site/)
13:36:47	143920/143920	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:18%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/pngtree-delicious-fudgy-brownie-slice-png-image_14307145_360x.png?v=1780917435	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/pngtree-delicious-fudgy-brownie-slice-png-image_14307145_360x28b4.png	(from https://www.hexadivinosdelivery.site/)
13:36:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:48%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/Group_1706_300x.png?v=1780917542	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/Group_1706_300x5b14.png	(from https://www.hexadivinosdelivery.site/)
13:36:49	223915/223915	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:48%20GMT	https://www.hexadivinosdelivery.site/products/mini-churros-doce-de-leite-3-unidades	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/mini-churros-doce-de-leite-3-unidades.html	(from https://www.hexadivinosdelivery.site/)
13:36:49	51010/51010	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:18%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/Group_1706_300x.png?v=1780917542	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/Group_1706_300x5b14.png	(from https://www.hexadivinosdelivery.site/)
13:36:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:50%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_21_29.png?v=1780917306&width=3000	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_21_294948.png	(from https://www.hexadivinosdelivery.site/)
13:36:50	2092857/2092857	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202026%2012:14:18%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_21_29.png?v=1780917306&width=3000	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/ChatGPT_Image_28_de_mai._de_2026_23_21_294948.png	(from https://www.hexadivinosdelivery.site/)
13:36:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:51%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/coca-zero-zxvpqvGl_300x.webp?v=1780917517	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/coca-zero-zxvpqvGl_300x1f43.webp	(from https://www.hexadivinosdelivery.site/)
13:36:52	225502/225502	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:51%20GMT	https://www.hexadivinosdelivery.site/products/coca-cola-sem-acucar-350ml	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/coca-cola-sem-acucar-350ml.html	(from https://www.hexadivinosdelivery.site/)
13:36:52	13023/13023	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202026%2023:01:44%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/coca-zero-zxvpqvGl_300x.webp?v=1780917517	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/coca-zero-zxvpqvGl_300x1f43.jpg	(from https://www.hexadivinosdelivery.site/)
13:36:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:53%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/agua-mineral-Cg6Y9tkG_300x.webp?v=1780917566	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/agua-mineral-Cg6Y9tkG_300xbe6d.webp	(from https://www.hexadivinosdelivery.site/)
13:36:54	225202/225202	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:53%20GMT	https://www.hexadivinosdelivery.site/products/agua-mineral-500ml	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/agua-mineral-500ml.html	(from https://www.hexadivinosdelivery.site/)
13:36:54	11571/11571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2001:15:18%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/agua-mineral-Cg6Y9tkG_300x.webp?v=1780917566	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/agua-mineral-Cg6Y9tkG_300xbe6d.jpg	(from https://www.hexadivinosdelivery.site/)
13:36:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:55%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/download_160x.webp?v=1780917539	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/download_160xf16e.webp	(from https://www.hexadivinosdelivery.site/)
13:36:56	225132/225132	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:55%20GMT	https://www.hexadivinosdelivery.site/products/heineken-lata-350ml	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/heineken-lata-350ml.html	(from https://www.hexadivinosdelivery.site/)
13:36:56	6834/6834	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202026%2021:48:28%20GMT	https://www.hexadivinosdelivery.site/cdn/shop/files/download_160x.webp?v=1780917539	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/download_160xf16e.jpg	(from https://www.hexadivinosdelivery.site/)
13:36:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2016:36:57%20GMT	http://www.hexadivinosdelivery.site/cdn/shop/files/images_225x.jpg?v=1780917559	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/cdn/shop/files/images_225x85d2.jpg	(from https://www.hexadivinosdelivery.site/)
13:36:58	223610/223610	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2016:36:57%20GMT	https://www.hexadivinosdelivery.site/products/suco-natural-de-maracuja-400ml	C:/Users/cieiw/Desktop/divinoburguer/divinoburguer/www.hexadivinosdelivery.site/products/suco-natural-de-maracuja-400ml.html	(from https://www.hexadivinosdelivery.site/)
